brand_id,brand_name,category,retailer_id,retailer_name,channel,region,product_acv,category_avg_acv,acv_gap_vs_category
21,Golden Fizz,Sparkling Water,52,NimbleMart (Metro),Quick Commerce,India - Metro,27.1,61.9855603448275862,34.9
73,Blue Milk Co,Dairy,2,MetroBazaar,Grocery,North America,25.8,60.7394736842105263,34.9
9,Spring Crisps,Salty Snacks,106,NimbleMart (UAE),Quick Commerce,Gulf - UAE,27.8,62.7130681818181818,34.9
7,Urban Bites,Salty Snacks,193,Local Trade Collective (Indonesia),General Trade,SEA - Indonesia,23.3,58.1575000000000000,34.9
33,Cloud Glow,Personal Care,74,ValueTrade GT (Tier 2/3),General Trade,India - Tier 2/3,27.9,62.8356666666666667,34.9
69,Everyday Milk Co,Dairy,144,GreenAisle (Malaysia),Grocery,SEA - Malaysia,29.7,64.5987500000000000,34.9
51,Coastal Drinks,Beverages,2,MetroBazaar,Grocery,North America,28.0,62.8907142857142857,34.9
24,Spring Care,Personal Care,105,FlashCart (UAE),Quick Commerce,Gulf - UAE,28.2,63.1394736842105263,34.9
3,Prime Snacks,Salty Snacks,30,CornerFuel Mart #2,C-Store,North America,26.6,61.3621428571428571,34.8
98,Coastal Mornings,Breakfast & Cereal,76,Corner Store Network (Tier 2/3),General Trade,India - Tier 2/3,28.9,63.6752500000000000,34.8
87,Pure Sweets,Confectionery,8,ValueGrocer,Grocery,North America,27.1,61.9236111111111111,34.8
87,Pure Sweets,Confectionery,2,MetroBazaar,Grocery,North America,27.1,61.9236111111111111,34.8
107,Spring Tiny Care,Baby Care,195,Neighborhood Wholesale (Indonesia),General Trade,SEA - Indonesia,24.9,59.7341666666666667,34.8
94,Crunch Cereal Co,Breakfast & Cereal,74,ValueTrade GT (Tier 2/3),General Trade,India - Tier 2/3,28.9,63.6752500000000000,34.8
21,Golden Fizz,Sparkling Water,159,Bazaar Wholesale (Malaysia),General Trade,SEA - Malaysia,26.8,61.5825000000000000,34.8
19,Fresh Fizz,Sparkling Water,87,MarketLink GT #2 (Tier 2/3),General Trade,India - Tier 2/3,28.7,63.3680000000000000,34.7
65,Urban Clean,Home Care,5,DailyBasket,Grocery,North America,26.8,61.5100694444444444,34.7
70,Vivid Milk Co,Dairy,124,MarketLink GT (Saudi),General Trade,Gulf - Saudi,25.6,60.2775000000000000,34.7
59,Pure Shine,Home Care,94,DailyBasket (UAE),Grocery,Gulf - UAE,26.7,61.4090909090909091,34.7
59,Pure Shine,Home Care,55,DartMart (Metro),Quick Commerce,India - Metro,26.7,61.3740000000000000,34.7
86,True Candy Co,Confectionery,173,Local Trade Collective (Philippines),General Trade,SEA - Philippines,28.3,63.0394736842105263,34.7
8,Meadow Crisps,Salty Snacks,85,Community Retail Co-op #2 (Tier 2/3),General Trade,India - Tier 2/3,28.4,63.0406666666666667,34.6
47,Sunrise Refresh,Beverages,79,MarketLink GT (Tier 2/3),General Trade,India - Tier 2/3,28.0,62.6366666666666667,34.6
36,Cloud Table,Packaged Foods,130,PrimeGrocer (Qatar),Grocery,Gulf - Qatar,32.1,66.6983333333333333,34.6
41,Royal Kitchen,Packaged Foods,17,MegaValue Club,Club,North America,27.9,62.4755208333333333,34.6
102,Coastal Little Ones,Baby Care,76,Corner Store Network (Tier 2/3),General Trade,India - Tier 2/3,27.3,61.9433333333333333,34.6
34,Bold Kitchen,Packaged Foods,184,PrimeGrocer (Indonesia),Grocery,SEA - Indonesia,30.1,64.6200000000000000,34.5
28,Spring Skin,Personal Care,142,FreshMart (Malaysia),Grocery,SEA - Malaysia,27.0,61.4575000000000000,34.5
50,Crunch Drinks,Beverages,162,FreshMart (Philippines),Grocery,SEA - Philippines,30.0,64.5381578947368421,34.5
99,Fresh Cereal Co,Breakfast & Cereal,92,GreenAisle (UAE),Grocery,Gulf - UAE,28.9,63.3928030303030303,34.5
71,Golden Farms,Dairy,8,ValueGrocer,Grocery,North America,26.2,60.7394736842105263,34.5
22,Crunch Fizz,Sparkling Water,102,DashKart (UAE),Quick Commerce,Gulf - UAE,28.5,62.9568181818181818,34.5
35,Silver Table,Packaged Foods,69,DailyBasket (Tier 2/3),Grocery,India - Tier 2/3,27.4,61.8906000000000000,34.5
33,Cloud Glow,Personal Care,80,Sundry Traders Network (Tier 2/3),General Trade,India - Tier 2/3,28.4,62.8356666666666667,34.4
96,Meadow Breakfast Co,Breakfast & Cereal,89,Local Trade Collective #3 (Tier 2/3),General Trade,India - Tier 2/3,29.3,63.6752500000000000,34.4
75,Vivid Dairy,Dairy,110,Corner Store Network (UAE),General Trade,Gulf - UAE,29.8,64.2289473684210526,34.4
86,True Candy Co,Confectionery,164,GreenAisle (Philippines),Grocery,SEA - Philippines,28.6,63.0394736842105263,34.4
51,Coastal Drinks,Beverages,14,SaverClub,Club,North America,28.5,62.8907142857142857,34.4
4,Blue Bites,Salty Snacks,156,Neighborhood Wholesale (Malaysia),General Trade,SEA - Malaysia,25.9,60.3325000000000000,34.4
48,Silver Beverages,Beverages,136,HopMart (Qatar),Quick Commerce,Gulf - Qatar,28.1,62.3838888888888889,34.3
63,Silver Household,Home Care,119,ValueTrade GT (Saudi),General Trade,Gulf - Saudi,28.9,63.1858333333333333,34.3
100,Fresh Tiny Care,Baby Care,72,ValueGrocer (Tier 2/3),Grocery,India - Tier 2/3,27.6,61.9433333333333333,34.3
81,Prime Candy Co,Confectionery,132,QuickDash (Qatar),Quick Commerce,Gulf - Qatar,26.6,60.9133333333333333,34.3
105,Silver Baby Essentials,Baby Care,66,MetroBazaar (Tier 2/3),Grocery,India - Tier 2/3,27.6,61.9433333333333333,34.3
63,Silver Household,Home Care,126,Local Trade Collective #2 (Saudi),General Trade,Gulf - Saudi,28.9,63.1858333333333333,34.3
46,Fresh Refresh,Beverages,25,QuickStop,C-Store,North America,28.6,62.8907142857142857,34.3
108,Crunch Baby Co,Baby Care,75,Neighborhood Wholesale (Tier 2/3),General Trade,India - Tier 2/3,27.7,61.9433333333333333,34.2
59,Pure Shine,Home Care,40,DailyBasket (Metro),Grocery,India - Metro,27.2,61.3740000000000000,34.2
55,Vivid Sip,Beverages,195,Neighborhood Wholesale (Indonesia),General Trade,SEA - Indonesia,26.5,60.6750000000000000,34.2
3,Prime Snacks,Salty Snacks,18,SaverClub #2,Club,North America,27.2,61.3621428571428571,34.2
28,Spring Skin,Personal Care,7,UrbanPantry,Grocery,North America,29.0,63.2026315789473684,34.2
41,Royal Kitchen,Packaged Foods,14,SaverClub,Club,North America,28.3,62.4755208333333333,34.2
11,Silver Snacks,Salty Snacks,25,QuickStop,C-Store,North America,27.3,61.3621428571428571,34.1
68,Cloud Dairy,Dairy,189,DashKart (Indonesia),Quick Commerce,SEA - Indonesia,29.2,63.3287500000000000,34.1
16,Sunrise Water Co,Sparkling Water,189,DashKart (Indonesia),Quick Commerce,SEA - Indonesia,29.8,63.8825000000000000,34.1
39,Blue Kitchen,Packaged Foods,157,Corner Store Network (Malaysia),General Trade,SEA - Malaysia,28.4,62.4881250000000000,34.1
28,Spring Skin,Personal Care,143,MetroBazaar (Malaysia),Grocery,SEA - Malaysia,27.4,61.4575000000000000,34.1
39,Blue Kitchen,Packaged Foods,153,FlashCart (Malaysia),Quick Commerce,SEA - Malaysia,28.5,62.4881250000000000,34.0
21,Golden Fizz,Sparkling Water,63,MarketLink GT (Metro),General Trade,India - Metro,28.0,61.9855603448275862,34.0
89,Nomad Mornings,Breakfast & Cereal,85,Community Retail Co-op #2 (Tier 2/3),General Trade,India - Tier 2/3,29.7,63.6752500000000000,34.0
12,True Water Co,Sparkling Water,71,UrbanPantry (Tier 2/3),Grocery,India - Tier 2/3,29.4,63.3680000000000000,34.0
19,Fresh Fizz,Sparkling Water,80,Sundry Traders Network (Tier 2/3),General Trade,India - Tier 2/3,29.5,63.3680000000000000,33.9
6,Coastal Bites,Salty Snacks,115,PrimeGrocer (Saudi),Grocery,Gulf - Saudi,28.4,62.3475000000000000,33.9
65,Urban Clean,Home Care,9,CityMart,Grocery,North America,27.6,61.5100694444444444,33.9
66,Golden Household,Home Care,69,DailyBasket (Tier 2/3),Grocery,India - Tier 2/3,29.0,62.8800000000000000,33.9
71,Golden Farms,Dairy,177,Community Retail Co-op (Philippines),General Trade,SEA - Philippines,27.5,61.3750000000000000,33.9
98,Coastal Mornings,Breakfast & Cereal,88,Sundry Traders Network #2 (Tier 2/3),General Trade,India - Tier 2/3,29.8,63.6752500000000000,33.9
95,Cloud Mornings,Breakfast & Cereal,120,Neighborhood Wholesale (Saudi),General Trade,Gulf - Saudi,25.6,59.3711111111111111,33.8
98,Coastal Mornings,Breakfast & Cereal,81,Local Trade Collective #2 (Tier 2/3),General Trade,India - Tier 2/3,29.9,63.6752500000000000,33.8
18,Royal Fizz,Sparkling Water,17,MegaValue Club,Club,North America,29.3,63.0876190476190476,33.8
37,Heritage Kitchen,Packaged Foods,119,ValueTrade GT (Saudi),General Trade,Gulf - Saudi,27.2,61.0458333333333333,33.8
27,Golden Glow,Personal Care,191,HopMart (Indonesia),Quick Commerce,SEA - Indonesia,26.6,60.4337500000000000,33.8
71,Golden Farms,Dairy,21,EarthAisle,Natural,North America,26.9,60.7394736842105263,33.8
21,Golden Fizz,Sparkling Water,46,QuickDash (Metro),Quick Commerce,India - Metro,28.2,61.9855603448275862,33.8
89,Nomad Mornings,Breakfast & Cereal,75,Neighborhood Wholesale (Tier 2/3),General Trade,India - Tier 2/3,29.9,63.6752500000000000,33.8
2,Bold Snacks,Salty Snacks,114,GreenAisle (Saudi),Grocery,Gulf - Saudi,28.5,62.3475000000000000,33.8
55,Vivid Sip,Beverages,38,GreenAisle (Metro),Grocery,India - Metro,28.3,62.0715517241379310,33.8
16,Sunrise Water Co,Sparkling Water,164,GreenAisle (Philippines),Grocery,SEA - Philippines,31.0,64.6703947368421053,33.7
26,Prime Care,Personal Care,84,Corner Store Network #2 (Tier 2/3),General Trade,India - Tier 2/3,29.1,62.8356666666666667,33.7
24,Spring Care,Personal Care,109,Neighborhood Wholesale (UAE),General Trade,Gulf - UAE,29.4,63.1394736842105263,33.7
90,Prime Grains,Breakfast & Cereal,95,SunriseMart (UAE),Grocery,Gulf - UAE,29.7,63.3928030303030303,33.7
85,Heritage Treats,Confectionery,75,Neighborhood Wholesale (Tier 2/3),General Trade,India - Tier 2/3,28.7,62.4378000000000000,33.7
50,Crunch Drinks,Beverages,185,DailyBasket (Indonesia),Grocery,SEA - Indonesia,27.1,60.6750000000000000,33.6
79,Coastal Candy Co,Confectionery,88,Sundry Traders Network #2 (Tier 2/3),General Trade,India - Tier 2/3,28.8,62.4378000000000000,33.6
107,Spring Tiny Care,Baby Care,188,ZipCart (Indonesia),Quick Commerce,SEA - Indonesia,26.1,59.7341666666666667,33.6
19,Fresh Fizz,Sparkling Water,22,NaturaLife Market,Natural,North America,29.5,63.0876190476190476,33.6
99,Fresh Cereal Co,Breakfast & Cereal,96,UrbanPantry (UAE),Grocery,Gulf - UAE,29.8,63.3928030303030303,33.6
80,Nomad Candy Co,Confectionery,33,QuickStop #3,C-Store,North America,28.3,61.9236111111111111,33.6
34,Bold Kitchen,Packaged Foods,155,ValueTrade GT (Malaysia),General Trade,SEA - Malaysia,28.9,62.4881250000000000,33.6
67,Golden Milk Co,Dairy,198,Bazaar Wholesale (Indonesia),General Trade,SEA - Indonesia,29.7,63.3287500000000000,33.6
59,Pure Shine,Home Care,40,DailyBasket (Metro),Grocery,India - Metro,27.8,61.3740000000000000,33.6
51,Coastal Drinks,Beverages,18,SaverClub #2,Club,North America,29.3,62.8907142857142857,33.6
50,Crunch Drinks,Beverages,177,Community Retail Co-op (Philippines),General Trade,SEA - Philippines,30.9,64.5381578947368421,33.6
3,Prime Snacks,Salty Snacks,117,SunriseMart (Saudi),Grocery,Gulf - Saudi,28.8,62.3475000000000000,33.5
21,Golden Fizz,Sparkling Water,142,FreshMart (Malaysia),Grocery,SEA - Malaysia,28.1,61.5825000000000000,33.5
99,Fresh Cereal Co,Breakfast & Cereal,103,SwiftBasket (UAE),Quick Commerce,Gulf - UAE,29.9,63.3928030303030303,33.5
79,Coastal Candy Co,Confectionery,83,Neighborhood Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,28.9,62.4378000000000000,33.5
96,Meadow Breakfast Co,Breakfast & Cereal,74,ValueTrade GT (Tier 2/3),General Trade,India - Tier 2/3,30.2,63.6752500000000000,33.5
17,Nomad Bubbles,Sparkling Water,56,QuickDash #2 (Metro),Quick Commerce,India - Metro,28.5,61.9855603448275862,33.5
97,Royal Breakfast Co,Breakfast & Cereal,143,MetroBazaar (Malaysia),Grocery,SEA - Malaysia,29.2,62.5915625000000000,33.4
100,Fresh Tiny Care,Baby Care,70,SunriseMart (Tier 2/3),Grocery,India - Tier 2/3,28.5,61.9433333333333333,33.4
90,Prime Grains,Breakfast & Cereal,143,MetroBazaar (Malaysia),Grocery,SEA - Malaysia,29.2,62.5915625000000000,33.4
80,Nomad Candy Co,Confectionery,35,GoStop #3,C-Store,North America,28.6,61.9236111111111111,33.3
50,Crunch Drinks,Beverages,166,DailyBasket (Philippines),Grocery,SEA - Philippines,31.2,64.5381578947368421,33.3
82,Meadow Treats,Confectionery,2,MetroBazaar,Grocery,North America,28.6,61.9236111111111111,33.3
88,Pure Treats,Confectionery,187,QuickDash (Indonesia),Quick Commerce,SEA - Indonesia,28.6,61.8512500000000000,33.3
7,Urban Bites,Salty Snacks,90,FreshMart (UAE),Grocery,Gulf - UAE,29.4,62.7130681818181818,33.3
38,Urban Pantry,Packaged Foods,173,Local Trade Collective (Philippines),General Trade,SEA - Philippines,28.5,61.6500000000000000,33.2
7,Urban Bites,Salty Snacks,111,Community Retail Co-op (UAE),General Trade,Gulf - UAE,29.5,62.7130681818181818,33.2
63,Silver Household,Home Care,12,MetroBazaar #2,Grocery,North America,28.3,61.5100694444444444,33.2
80,Nomad Candy Co,Confectionery,83,Neighborhood Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,29.3,62.4378000000000000,33.1
46,Fresh Refresh,Beverages,116,DailyBasket (Saudi),Grocery,Gulf - Saudi,29.4,62.5236666666666667,33.1
63,Silver Household,Home Care,10,HomeFresh,Grocery,North America,28.4,61.5100694444444444,33.1
20,Heritage Springs,Sparkling Water,51,FlashCart (Metro),Quick Commerce,India - Metro,28.9,61.9855603448275862,33.1
63,Silver Household,Home Care,15,BulkBasket Club,Club,North America,28.4,61.5100694444444444,33.1
108,Crunch Baby Co,Baby Care,79,MarketLink GT (Tier 2/3),General Trade,India - Tier 2/3,28.8,61.9433333333333333,33.1
55,Vivid Sip,Beverages,196,Corner Store Network (Indonesia),General Trade,SEA - Indonesia,27.6,60.6750000000000000,33.1
99,Fresh Cereal Co,Breakfast & Cereal,148,QuickDash (Malaysia),Quick Commerce,SEA - Malaysia,29.5,62.5915625000000000,33.1
42,Urban Kitchen,Packaged Foods,88,Sundry Traders Network #2 (Tier 2/3),General Trade,India - Tier 2/3,28.8,61.8906000000000000,33.1
47,Sunrise Refresh,Beverages,119,ValueTrade GT (Saudi),General Trade,Gulf - Saudi,29.4,62.5236666666666667,33.1
12,True Water Co,Sparkling Water,36,FreshMart (Metro),Grocery,India - Metro,28.9,61.9855603448275862,33.1
49,Meadow Beverages,Beverages,66,MetroBazaar (Tier 2/3),Grocery,India - Tier 2/3,29.5,62.6366666666666667,33.1
79,Coastal Candy Co,Confectionery,83,Neighborhood Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,29.3,62.4378000000000000,33.1
78,Prime Confections,Confectionery,46,QuickDash (Metro),Quick Commerce,India - Metro,29.6,62.6568965517241379,33.1
93,Urban Mornings,Breakfast & Cereal,177,Community Retail Co-op (Philippines),General Trade,SEA - Philippines,29.0,62.0381578947368421,33.0
55,Vivid Sip,Beverages,182,MetroBazaar (Indonesia),Grocery,SEA - Indonesia,27.7,60.6750000000000000,33.0
65,Urban Clean,Home Care,13,GreenAisle #2,Grocery,North America,28.5,61.5100694444444444,33.0
2,Bold Snacks,Salty Snacks,39,PrimeGrocer (Metro),Grocery,India - Metro,26.4,59.4456896551724138,33.0
22,Crunch Fizz,Sparkling Water,122,Community Retail Co-op (Saudi),General Trade,Gulf - Saudi,30.1,63.0650000000000000,33.0
75,Vivid Dairy,Dairy,101,ZipCart (UAE),Quick Commerce,Gulf - UAE,31.2,64.2289473684210526,33.0
38,Urban Pantry,Packaged Foods,171,SwiftBasket (Philippines),Quick Commerce,SEA - Philippines,28.7,61.6500000000000000,33.0
73,Blue Milk Co,Dairy,9,CityMart,Grocery,North America,27.8,60.7394736842105263,32.9
6,Coastal Bites,Salty Snacks,33,QuickStop #3,C-Store,North America,28.5,61.3621428571428571,32.9
61,Crunch Household,Home Care,53,RapidBasket (Metro),Quick Commerce,India - Metro,28.5,61.3740000000000000,32.9
65,Urban Clean,Home Care,5,DailyBasket,Grocery,North America,28.6,61.5100694444444444,32.9
51,Coastal Drinks,Beverages,27,GoStop,C-Store,North America,30.0,62.8907142857142857,32.9
19,Fresh Fizz,Sparkling Water,77,Community Retail Co-op (Tier 2/3),General Trade,India - Tier 2/3,30.5,63.3680000000000000,32.9
68,Cloud Dairy,Dairy,193,Local Trade Collective (Indonesia),General Trade,SEA - Indonesia,30.5,63.3287500000000000,32.8
3,Prime Snacks,Salty Snacks,121,Corner Store Network (Saudi),General Trade,Gulf - Saudi,29.5,62.3475000000000000,32.8
103,Coastal Baby Essentials,Baby Care,75,Neighborhood Wholesale (Tier 2/3),General Trade,India - Tier 2/3,29.1,61.9433333333333333,32.8
73,Blue Milk Co,Dairy,8,ValueGrocer,Grocery,North America,27.9,60.7394736842105263,32.8
75,Vivid Dairy,Dairy,96,UrbanPantry (UAE),Grocery,Gulf - UAE,31.4,64.2289473684210526,32.8
90,Prime Grains,Breakfast & Cereal,150,DashKart (Malaysia),Quick Commerce,SEA - Malaysia,29.8,62.5915625000000000,32.8
35,Silver Table,Packaged Foods,79,MarketLink GT (Tier 2/3),General Trade,India - Tier 2/3,29.1,61.8906000000000000,32.8
75,Vivid Dairy,Dairy,93,PrimeGrocer (UAE),Grocery,Gulf - UAE,31.4,64.2289473684210526,32.8
14,Golden Bubbles,Sparkling Water,22,NaturaLife Market,Natural,North America,30.3,63.0876190476190476,32.8
43,Coastal Table,Packaged Foods,37,MetroBazaar (Metro),Grocery,India - Metro,29.5,62.2600000000000000,32.8
13,Urban Bubbles,Sparkling Water,165,PrimeGrocer (Philippines),Grocery,SEA - Philippines,32.0,64.6703947368421053,32.7
85,Heritage Treats,Confectionery,83,Neighborhood Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,29.7,62.4378000000000000,32.7
70,Vivid Milk Co,Dairy,112,FreshMart (Saudi),Grocery,Gulf - Saudi,27.6,60.2775000000000000,32.7
6,Coastal Bites,Salty Snacks,35,GoStop #3,C-Store,North America,28.8,61.3621428571428571,32.6
51,Coastal Drinks,Beverages,15,BulkBasket Club,Club,North America,30.3,62.8907142857142857,32.6
11,Silver Snacks,Salty Snacks,12,MetroBazaar #2,Grocery,North America,28.8,61.3621428571428571,32.6
106,Vivid Little Ones,Baby Care,69,DailyBasket (Tier 2/3),Grocery,India - Tier 2/3,29.3,61.9433333333333333,32.6
46,Fresh Refresh,Beverages,23,GreenLeaf Naturals #2,Natural,North America,30.3,62.8907142857142857,32.6
4,Blue Bites,Salty Snacks,152,HopMart (Malaysia),Quick Commerce,SEA - Malaysia,27.7,60.3325000000000000,32.6
99,Fresh Cereal Co,Breakfast & Cereal,156,Neighborhood Wholesale (Malaysia),General Trade,SEA - Malaysia,30.1,62.5915625000000000,32.5
66,Golden Household,Home Care,192,FlashCart (Indonesia),Quick Commerce,SEA - Indonesia,31.2,63.7145833333333333,32.5
102,Coastal Little Ones,Baby Care,73,Local Trade Collective (Tier 2/3),General Trade,India - Tier 2/3,29.4,61.9433333333333333,32.5
3,Prime Snacks,Salty Snacks,5,DailyBasket,Grocery,North America,28.9,61.3621428571428571,32.5
59,Pure Shine,Home Care,47,ZipCart (Metro),Quick Commerce,India - Metro,28.9,61.3740000000000000,32.5
55,Vivid Sip,Beverages,62,Bazaar Wholesale (Metro),General Trade,India - Metro,29.6,62.0715517241379310,32.5
100,Fresh Tiny Care,Baby Care,72,ValueGrocer (Tier 2/3),Grocery,India - Tier 2/3,29.4,61.9433333333333333,32.5
87,Pure Sweets,Confectionery,35,GoStop #3,C-Store,North America,29.4,61.9236111111111111,32.5
51,Coastal Drinks,Beverages,17,MegaValue Club,Club,North America,30.4,62.8907142857142857,32.5
54,Nomad Drinks,Beverages,83,Neighborhood Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,30.2,62.6366666666666667,32.4
109,Silver Little Ones,Baby Care,128,MetroBazaar (Qatar),Grocery,Gulf - Qatar,29.2,61.6466666666666667,32.4
49,Meadow Beverages,Beverages,83,Neighborhood Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,30.2,62.6366666666666667,32.4
8,Meadow Crisps,Salty Snacks,83,Neighborhood Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,30.6,63.0406666666666667,32.4
18,Royal Fizz,Sparkling Water,124,MarketLink GT (Saudi),General Trade,Gulf - Saudi,30.7,63.0650000000000000,32.4
77,Urban Creamery,Dairy,141,Community Retail Co-op (Qatar),General Trade,Gulf - Qatar,33.9,66.1566666666666667,32.3
110,Meadow Tiny Care,Baby Care,61,Community Retail Co-op (Metro),General Trade,India - Metro,30.9,63.2150000000000000,32.3
7,Urban Bites,Salty Snacks,107,Local Trade Collective (UAE),General Trade,Gulf - UAE,30.4,62.7130681818181818,32.3
27,Golden Glow,Personal Care,188,ZipCart (Indonesia),Quick Commerce,SEA - Indonesia,28.1,60.4337500000000000,32.3
19,Fresh Fizz,Sparkling Water,68,PrimeGrocer (Tier 2/3),Grocery,India - Tier 2/3,31.1,63.3680000000000000,32.3
6,Coastal Bites,Salty Snacks,1,FreshMart,Grocery,North America,29.1,61.3621428571428571,32.3
90,Prime Grains,Breakfast & Cereal,96,UrbanPantry (UAE),Grocery,Gulf - UAE,31.1,63.3928030303030303,32.3
32,Cloud Skin,Personal Care,72,ValueGrocer (Tier 2/3),Grocery,India - Tier 2/3,30.5,62.8356666666666667,32.3
89,Nomad Mornings,Breakfast & Cereal,87,MarketLink GT #2 (Tier 2/3),General Trade,India - Tier 2/3,31.5,63.6752500000000000,32.2
17,Nomad Bubbles,Sparkling Water,49,SwiftBasket (Metro),Quick Commerce,India - Metro,29.8,61.9855603448275862,32.2
