id,brand_id,category,retailer_id,region,signal_date,signal_type,magnitude_pct,description,org_id
154,3,Salty Snacks,27,North America,2025-12-28,promo_launch,10.3,"Prime Snacks launched a promo at GoStop the week of 2025-12-28 (Display, 10% depth).",1
155,50,Beverages,182,SEA - Indonesia,2025-12-28,promo_launch,16.8,"Crunch Drinks launched a promo at MetroBazaar (Indonesia) the week of 2025-12-28 (Ad, 17% depth).",1
156,34,Packaged Foods,158,SEA - Malaysia,2025-12-28,promo_launch,11.2,"Bold Kitchen launched a promo at Community Retail Co-op (Malaysia) the week of 2025-12-28 (Display, 11% depth).",1
157,103,Baby Care,71,India - Tier 2/3,2025-12-28,promo_launch,48.9,"Coastal Baby Essentials launched a promo at UrbanPantry (Tier 2/3) the week of 2025-12-28 (BOGO, 49% depth).",1
158,50,Beverages,190,SEA - Indonesia,2025-12-28,promo_launch,16.7,"Crunch Drinks launched a promo at SwiftBasket (Indonesia) the week of 2025-12-28 (Display, 17% depth).",1
159,50,Beverages,191,SEA - Indonesia,2025-12-28,promo_launch,12.1,"Crunch Drinks launched a promo at HopMart (Indonesia) the week of 2025-12-28 (Display, 12% depth).",1
160,50,Beverages,192,SEA - Indonesia,2025-12-28,promo_launch,5.3,"Crunch Drinks launched a promo at FlashCart (Indonesia) the week of 2025-12-28 (TPR, 5% depth).",1
161,103,Baby Care,70,India - Tier 2/3,2025-12-28,promo_launch,23.5,"Coastal Baby Essentials launched a promo at SunriseMart (Tier 2/3) the week of 2025-12-28 (Ad, 24% depth).",1
162,34,Packaged Foods,150,SEA - Malaysia,2025-12-28,promo_launch,12.7,"Bold Kitchen launched a promo at DashKart (Malaysia) the week of 2025-12-28 (TPR, 13% depth).",1
163,14,Sparkling Water,15,North America,2025-12-28,promo_launch,16.8,"Golden Bubbles launched a promo at BulkBasket Club the week of 2025-12-28 (Ad, 17% depth).",1
164,91,Breakfast & Cereal,154,SEA - Malaysia,2025-12-28,promo_launch,8.2,"Coastal Cereal Co launched a promo at Local Trade Collective (Malaysia) the week of 2025-12-28 (TPR, 8% depth).",1
165,76,Dairy,2,North America,2025-12-28,promo_launch,9.5,"Royal Farms launched a promo at MetroBazaar the week of 2025-12-28 (TPR, 10% depth).",1
166,34,Packaged Foods,143,SEA - Malaysia,2025-12-28,promo_launch,9.5,"Bold Kitchen launched a promo at MetroBazaar (Malaysia) the week of 2025-12-28 (TPR, 10% depth).",1
167,103,Baby Care,68,India - Tier 2/3,2025-12-28,promo_launch,5.6,"Coastal Baby Essentials launched a promo at PrimeGrocer (Tier 2/3) the week of 2025-12-28 (TPR, 6% depth).",1
168,14,Sparkling Water,17,North America,2025-12-28,promo_launch,23.9,"Golden Bubbles launched a promo at MegaValue Club the week of 2025-12-28 (Ad, 24% depth).",1
169,75,Dairy,110,Gulf - UAE,2025-12-28,promo_launch,22.9,"Vivid Dairy launched a promo at Corner Store Network (UAE) the week of 2025-12-28 (Ad, 23% depth).",1
170,34,Packaged Foods,199,SEA - Indonesia,2025-12-28,promo_launch,49.9,"Bold Kitchen launched a promo at MarketLink GT (Indonesia) the week of 2025-12-28 (BOGO, 50% depth).",1
171,50,Beverages,167,SEA - Philippines,2025-12-28,promo_launch,9.8,"Crunch Drinks launched a promo at SunriseMart (Philippines) the week of 2025-12-28 (TPR, 10% depth).",1
172,75,Dairy,109,Gulf - UAE,2025-12-28,promo_launch,47.8,"Vivid Dairy launched a promo at Neighborhood Wholesale (UAE) the week of 2025-12-28 (BOGO, 48% depth).",1
173,91,Breakfast & Cereal,147,SEA - Malaysia,2025-12-28,promo_launch,8.0,"Coastal Cereal Co launched a promo at SunriseMart (Malaysia) the week of 2025-12-28 (TPR, 8% depth).",1
174,14,Sparkling Water,22,North America,2025-12-28,promo_launch,16.8,"Golden Bubbles launched a promo at NaturaLife Market the week of 2025-12-28 (Ad, 17% depth).",1
175,34,Packaged Foods,192,SEA - Indonesia,2025-12-28,promo_launch,10.5,"Bold Kitchen launched a promo at FlashCart (Indonesia) the week of 2025-12-28 (TPR, 10% depth).",1
176,34,Packaged Foods,191,SEA - Indonesia,2025-12-28,promo_launch,19.4,"Bold Kitchen launched a promo at HopMart (Indonesia) the week of 2025-12-28 (Display, 19% depth).",1
177,51,Beverages,30,North America,2025-12-28,promo_launch,7.9,"Coastal Drinks launched a promo at CornerFuel Mart #2 the week of 2025-12-28 (TPR, 8% depth).",1
178,34,Packaged Foods,192,SEA - Indonesia,2025-12-28,promo_launch,12.6,"Bold Kitchen launched a promo at FlashCart (Indonesia) the week of 2025-12-28 (Display, 13% depth).",1
179,90,Breakfast & Cereal,159,SEA - Malaysia,2025-12-28,promo_launch,12.9,"Prime Grains launched a promo at Bazaar Wholesale (Malaysia) the week of 2025-12-28 (TPR, 13% depth).",1
180,15,Sparkling Water,112,Gulf - Saudi,2025-12-28,promo_launch,10.7,"Blue Springs launched a promo at FreshMart (Saudi) the week of 2025-12-28 (TPR, 11% depth).",1
181,91,Breakfast & Cereal,124,Gulf - Saudi,2025-12-28,promo_launch,48.7,"Coastal Cereal Co launched a promo at MarketLink GT (Saudi) the week of 2025-12-28 (BOGO, 49% depth).",1
182,33,Personal Care,115,Gulf - Saudi,2025-12-28,promo_launch,19.2,"Cloud Glow launched a promo at PrimeGrocer (Saudi) the week of 2025-12-28 (Display, 19% depth).",1
183,91,Breakfast & Cereal,120,Gulf - Saudi,2025-12-28,promo_launch,17.6,"Coastal Cereal Co launched a promo at Neighborhood Wholesale (Saudi) the week of 2025-12-28 (Display, 18% depth).",1
184,75,Dairy,95,Gulf - UAE,2025-12-28,promo_launch,12.8,"Vivid Dairy launched a promo at SunriseMart (UAE) the week of 2025-12-28 (TPR, 13% depth).",1
185,3,Salty Snacks,22,North America,2025-12-28,promo_launch,14.2,"Prime Snacks launched a promo at NaturaLife Market the week of 2025-12-28 (Display, 14% depth).",1
186,81,Confectionery,137,Gulf - Qatar,2025-12-28,promo_launch,24.8,"Prime Candy Co launched a promo at Local Trade Collective (Qatar) the week of 2025-12-28 (Ad, 25% depth).",1
187,91,Breakfast & Cereal,118,Gulf - Saudi,2025-12-28,promo_launch,18.7,"Coastal Cereal Co launched a promo at Local Trade Collective (Saudi) the week of 2025-12-28 (Display, 19% depth).",1
188,15,Sparkling Water,125,Gulf - Saudi,2025-12-28,promo_launch,48.1,"Blue Springs launched a promo at Sundry Traders Network (Saudi) the week of 2025-12-28 (BOGO, 48% depth).",1
189,3,Salty Snacks,24,North America,2025-12-28,promo_launch,5.5,"Prime Snacks launched a promo at PureRoots Market #2 the week of 2025-12-28 (TPR, 6% depth).",1
190,75,Dairy,89,India - Tier 2/3,2025-12-28,promo_launch,8.6,"Vivid Dairy launched a promo at Local Trade Collective #3 (Tier 2/3) the week of 2025-12-28 (TPR, 9% depth).",1
191,105,Baby Care,87,India - Tier 2/3,2025-12-28,promo_launch,48.0,"Silver Baby Essentials launched a promo at MarketLink GT #2 (Tier 2/3) the week of 2025-12-28 (BOGO, 48% depth).",1
192,91,Breakfast & Cereal,115,Gulf - Saudi,2025-12-28,promo_launch,22.9,"Coastal Cereal Co launched a promo at PrimeGrocer (Saudi) the week of 2025-12-28 (Ad, 23% depth).",1
193,15,Sparkling Water,114,Gulf - Saudi,2025-12-28,promo_launch,15.8,"Blue Springs launched a promo at GreenAisle (Saudi) the week of 2025-12-28 (Display, 16% depth).",1
194,33,Personal Care,75,India - Tier 2/3,2025-12-28,promo_launch,12.7,"Cloud Glow launched a promo at Neighborhood Wholesale (Tier 2/3) the week of 2025-12-28 (TPR, 13% depth).",1
195,33,Personal Care,74,India - Tier 2/3,2025-12-28,promo_launch,50.0,"Cloud Glow launched a promo at ValueTrade GT (Tier 2/3) the week of 2025-12-28 (BOGO, 50% depth).",1
196,15,Sparkling Water,115,Gulf - Saudi,2025-12-28,promo_launch,13.0,"Blue Springs launched a promo at PrimeGrocer (Saudi) the week of 2025-12-28 (Display, 13% depth).",1
197,33,Personal Care,70,India - Tier 2/3,2025-12-28,promo_launch,9.4,"Cloud Glow launched a promo at SunriseMart (Tier 2/3) the week of 2025-12-28 (TPR, 9% depth).",1
198,15,Sparkling Water,117,Gulf - Saudi,2025-12-28,promo_launch,23.3,"Blue Springs launched a promo at SunriseMart (Saudi) the week of 2025-12-28 (Ad, 23% depth).",1
199,3,Salty Snacks,19,North America,2025-12-28,promo_launch,12.7,"Prime Snacks launched a promo at GreenLeaf Naturals the week of 2025-12-28 (TPR, 13% depth).",1
200,33,Personal Care,116,Gulf - Saudi,2025-12-28,promo_launch,46.9,"Cloud Glow launched a promo at DailyBasket (Saudi) the week of 2025-12-28 (BOGO, 47% depth).",1
201,3,Salty Snacks,18,North America,2025-12-28,promo_launch,12.1,"Prime Snacks launched a promo at SaverClub #2 the week of 2025-12-28 (TPR, 12% depth).",1
202,34,Packaged Foods,189,SEA - Indonesia,2025-12-28,promo_launch,14.4,"Bold Kitchen launched a promo at DashKart (Indonesia) the week of 2025-12-28 (TPR, 14% depth).",1
203,3,Salty Snacks,2,North America,2025-12-28,promo_launch,5.4,"Prime Snacks launched a promo at MetroBazaar the week of 2025-12-28 (TPR, 5% depth).",1
204,91,Breakfast & Cereal,157,SEA - Malaysia,2025-12-28,promo_launch,21.0,"Coastal Cereal Co launched a promo at Corner Store Network (Malaysia) the week of 2025-12-28 (Ad, 21% depth).",1
205,15,Sparkling Water,120,Gulf - Saudi,2025-12-28,promo_launch,49.2,"Blue Springs launched a promo at Neighborhood Wholesale (Saudi) the week of 2025-12-28 (BOGO, 49% depth).",1
206,34,Packaged Foods,157,SEA - Malaysia,2025-12-28,promo_launch,48.7,"Bold Kitchen launched a promo at Corner Store Network (Malaysia) the week of 2025-12-28 (BOGO, 49% depth).",1
207,3,Salty Snacks,8,North America,2025-12-28,promo_launch,17.9,"Prime Snacks launched a promo at ValueGrocer the week of 2025-12-28 (Display, 18% depth).",1
208,91,Breakfast & Cereal,150,SEA - Malaysia,2025-12-28,promo_launch,11.6,"Coastal Cereal Co launched a promo at DashKart (Malaysia) the week of 2025-12-28 (TPR, 12% depth).",1
209,95,Breakfast & Cereal,115,Gulf - Saudi,2025-12-28,promo_launch,11.8,"Cloud Mornings launched a promo at PrimeGrocer (Saudi) the week of 2025-12-28 (TPR, 12% depth).",1
210,34,Packaged Foods,145,SEA - Malaysia,2025-12-28,promo_launch,6.1,"Bold Kitchen launched a promo at PrimeGrocer (Malaysia) the week of 2025-12-28 (TPR, 6% depth).",1
211,81,Confectionery,132,Gulf - Qatar,2025-12-28,promo_launch,21.8,"Prime Candy Co launched a promo at QuickDash (Qatar) the week of 2025-12-28 (Ad, 22% depth).",1
212,108,Baby Care,117,Gulf - Saudi,2025-12-28,promo_launch,16.1,"Crunch Baby Co launched a promo at SunriseMart (Saudi) the week of 2025-12-28 (Ad, 16% depth).",1
213,81,Confectionery,133,Gulf - Qatar,2025-12-28,promo_launch,47.1,"Prime Candy Co launched a promo at ZipCart (Qatar) the week of 2025-12-28 (BOGO, 47% depth).",1
214,3,Salty Snacks,16,North America,2025-12-28,promo_launch,17.9,"Prime Snacks launched a promo at WareClub the week of 2025-12-28 (Ad, 18% depth).",1
215,90,Breakfast & Cereal,158,SEA - Malaysia,2025-12-28,promo_launch,11.9,"Prime Grains launched a promo at Community Retail Co-op (Malaysia) the week of 2025-12-28 (TPR, 12% depth).",1
216,16,Sparkling Water,181,SEA - Indonesia,2025-12-28,promo_launch,7.6,"Sunrise Water Co launched a promo at FreshMart (Indonesia) the week of 2025-12-28 (TPR, 8% depth).",1
217,32,Personal Care,68,India - Tier 2/3,2025-12-28,promo_launch,5.0,"Cloud Skin launched a promo at PrimeGrocer (Tier 2/3) the week of 2025-12-28 (TPR, 5% depth).",1
218,55,Beverages,55,India - Metro,2025-12-28,promo_launch,23.5,"Vivid Sip launched a promo at DartMart (Metro) the week of 2025-12-28 (Ad, 24% depth).",1
219,73,Dairy,183,SEA - Indonesia,2025-12-28,promo_launch,11.9,"Blue Milk Co launched a promo at GreenAisle (Indonesia) the week of 2025-12-28 (Display, 12% depth).",1
220,97,Breakfast & Cereal,161,SEA - Malaysia,2025-12-28,promo_launch,47.0,"Royal Breakfast Co launched a promo at Sundry Traders Network (Malaysia) the week of 2025-12-28 (BOGO, 47% depth).",1
221,30,Personal Care,156,SEA - Malaysia,2025-12-28,promo_launch,13.7,"Cloud Essentials launched a promo at Neighborhood Wholesale (Malaysia) the week of 2025-12-28 (TPR, 14% depth).",1
222,16,Sparkling Water,197,SEA - Indonesia,2025-12-28,promo_launch,49.2,"Sunrise Water Co launched a promo at Community Retail Co-op (Indonesia) the week of 2025-12-28 (BOGO, 49% depth).",1
223,73,Dairy,182,SEA - Indonesia,2025-12-28,promo_launch,13.3,"Blue Milk Co launched a promo at MetroBazaar (Indonesia) the week of 2025-12-28 (Display, 13% depth).",1
224,89,Breakfast & Cereal,65,India - Tier 2/3,2025-12-28,promo_launch,12.1,"Nomad Mornings launched a promo at FreshMart (Tier 2/3) the week of 2025-12-28 (TPR, 12% depth).",1
225,106,Baby Care,68,India - Tier 2/3,2025-12-28,promo_launch,15.9,"Vivid Little Ones launched a promo at PrimeGrocer (Tier 2/3) the week of 2025-12-28 (Ad, 16% depth).",1
226,108,Baby Care,67,India - Tier 2/3,2025-12-28,promo_launch,12.8,"Crunch Baby Co launched a promo at GreenAisle (Tier 2/3) the week of 2025-12-28 (Display, 13% depth).",1
227,55,Beverages,49,India - Metro,2025-12-28,promo_launch,48.1,"Vivid Sip launched a promo at SwiftBasket (Metro) the week of 2025-12-28 (BOGO, 48% depth).",1
228,106,Baby Care,69,India - Tier 2/3,2025-12-28,promo_launch,7.8,"Vivid Little Ones launched a promo at DailyBasket (Tier 2/3) the week of 2025-12-28 (TPR, 8% depth).",1
229,89,Breakfast & Cereal,15,North America,2025-12-28,promo_launch,16.9,"Nomad Mornings launched a promo at BulkBasket Club the week of 2025-12-28 (Display, 17% depth).",1
230,55,Beverages,53,India - Metro,2025-12-28,promo_launch,46.9,"Vivid Sip launched a promo at RapidBasket (Metro) the week of 2025-12-28 (BOGO, 47% depth).",1
231,82,Confectionery,68,India - Tier 2/3,2025-12-28,promo_launch,20.8,"Meadow Treats launched a promo at PrimeGrocer (Tier 2/3) the week of 2025-12-28 (Ad, 21% depth).",1
232,17,Sparkling Water,43,India - Metro,2025-12-28,promo_launch,17.9,"Nomad Bubbles launched a promo at CornerFuel Mart (Metro) the week of 2025-12-28 (Display, 18% depth).",1
233,89,Breakfast & Cereal,13,North America,2025-12-28,promo_launch,48.2,"Nomad Mornings launched a promo at GreenAisle #2 the week of 2025-12-28 (BOGO, 48% depth).",1
234,17,Sparkling Water,36,India - Metro,2025-12-28,promo_launch,22.7,"Nomad Bubbles launched a promo at FreshMart (Metro) the week of 2025-12-28 (Ad, 23% depth).",1
235,73,Dairy,21,North America,2025-12-28,promo_launch,47.6,"Blue Milk Co launched a promo at EarthAisle the week of 2025-12-28 (BOGO, 48% depth).",1
236,99,Breakfast & Cereal,97,Gulf - UAE,2025-12-28,promo_launch,49.9,"Fresh Cereal Co launched a promo at SaverClub (UAE) the week of 2025-12-28 (BOGO, 50% depth).",1
237,89,Breakfast & Cereal,10,North America,2025-12-28,promo_launch,11.6,"Nomad Mornings launched a promo at HomeFresh the week of 2025-12-28 (TPR, 12% depth).",1
238,30,Personal Care,13,North America,2025-12-28,promo_launch,21.2,"Cloud Essentials launched a promo at GreenAisle #2 the week of 2025-12-28 (Ad, 21% depth).",1
239,73,Dairy,12,North America,2025-12-28,promo_launch,13.1,"Blue Milk Co launched a promo at MetroBazaar #2 the week of 2025-12-28 (Display, 13% depth).",1
240,102,Baby Care,86,India - Tier 2/3,2025-12-28,promo_launch,7.6,"Coastal Little Ones launched a promo at Bazaar Wholesale #2 (Tier 2/3) the week of 2025-12-28 (TPR, 8% depth).",1
241,89,Breakfast & Cereal,8,North America,2025-12-28,promo_launch,13.1,"Nomad Mornings launched a promo at ValueGrocer the week of 2025-12-28 (Display, 13% depth).",1
242,55,Beverages,185,SEA - Indonesia,2025-12-28,promo_launch,15.5,"Vivid Sip launched a promo at DailyBasket (Indonesia) the week of 2025-12-28 (Ad, 16% depth).",1
243,30,Personal Care,11,North America,2025-12-28,promo_launch,18.3,"Cloud Essentials launched a promo at FreshMart #2 the week of 2025-12-28 (Display, 18% depth).",1
244,55,Beverages,189,SEA - Indonesia,2025-12-28,promo_launch,46.4,"Vivid Sip launched a promo at DashKart (Indonesia) the week of 2025-12-28 (BOGO, 46% depth).",1
245,4,Salty Snacks,150,SEA - Malaysia,2025-12-28,promo_launch,6.9,"Blue Bites launched a promo at DashKart (Malaysia) the week of 2025-12-28 (TPR, 7% depth).",1
246,30,Personal Care,158,SEA - Malaysia,2025-12-28,promo_launch,18.8,"Cloud Essentials launched a promo at Community Retail Co-op (Malaysia) the week of 2025-12-28 (Display, 19% depth).",1
247,55,Beverages,195,SEA - Indonesia,2025-12-28,promo_launch,45.0,"Vivid Sip launched a promo at Neighborhood Wholesale (Indonesia) the week of 2025-12-28 (BOGO, 45% depth).",1
248,4,Salty Snacks,149,SEA - Malaysia,2025-12-28,promo_launch,14.8,"Blue Bites launched a promo at ZipCart (Malaysia) the week of 2025-12-28 (Display, 15% depth).",1
249,30,Personal Care,143,SEA - Malaysia,2025-12-28,promo_launch,22.8,"Cloud Essentials launched a promo at MetroBazaar (Malaysia) the week of 2025-12-28 (Ad, 23% depth).",1
250,55,Beverages,51,India - Metro,2025-12-28,promo_launch,14.9,"Vivid Sip launched a promo at FlashCart (Metro) the week of 2025-12-28 (Display, 15% depth).",1
251,82,Confectionery,32,North America,2025-12-28,promo_launch,13.4,"Meadow Treats launched a promo at ExpressStop #2 the week of 2025-12-28 (Display, 13% depth).",1
252,55,Beverages,52,India - Metro,2025-12-28,promo_launch,24.9,"Vivid Sip launched a promo at NimbleMart (Metro) the week of 2025-12-28 (Ad, 25% depth).",1
253,30,Personal Care,24,North America,2025-12-28,promo_launch,7.3,"Cloud Essentials launched a promo at PureRoots Market #2 the week of 2025-12-28 (TPR, 7% depth).",1
254,89,Breakfast & Cereal,81,India - Tier 2/3,2025-12-28,promo_launch,10.5,"Nomad Mornings launched a promo at Local Trade Collective #2 (Tier 2/3) the week of 2025-12-28 (TPR, 10% depth).",1
255,55,Beverages,53,India - Metro,2025-12-28,promo_launch,17.5,"Vivid Sip launched a promo at RapidBasket (Metro) the week of 2025-12-28 (Display, 18% depth).",1
256,4,Salty Snacks,143,SEA - Malaysia,2025-12-28,promo_launch,6.4,"Blue Bites launched a promo at MetroBazaar (Malaysia) the week of 2025-12-28 (TPR, 6% depth).",1
257,16,Sparkling Water,187,SEA - Indonesia,2025-12-28,promo_launch,10.9,"Sunrise Water Co launched a promo at QuickDash (Indonesia) the week of 2025-12-28 (Display, 11% depth).",1
258,4,Salty Snacks,144,SEA - Malaysia,2025-12-28,promo_launch,9.9,"Blue Bites launched a promo at GreenAisle (Malaysia) the week of 2025-12-28 (TPR, 10% depth).",1
259,11,Salty Snacks,66,India - Tier 2/3,2025-12-28,promo_launch,7.4,"Silver Snacks launched a promo at MetroBazaar (Tier 2/3) the week of 2025-12-28 (TPR, 7% depth).",1
260,73,Dairy,194,SEA - Indonesia,2025-12-28,promo_launch,6.4,"Blue Milk Co launched a promo at ValueTrade GT (Indonesia) the week of 2025-12-28 (TPR, 6% depth).",1
261,55,Beverages,182,SEA - Indonesia,2025-12-28,promo_launch,14.5,"Vivid Sip launched a promo at MetroBazaar (Indonesia) the week of 2025-12-28 (Display, 14% depth).",1
262,55,Beverages,184,SEA - Indonesia,2025-12-28,promo_launch,19.3,"Vivid Sip launched a promo at PrimeGrocer (Indonesia) the week of 2025-12-28 (Display, 19% depth).",1
263,89,Breakfast & Cereal,74,India - Tier 2/3,2025-12-28,promo_launch,20.7,"Nomad Mornings launched a promo at ValueTrade GT (Tier 2/3) the week of 2025-12-28 (Ad, 21% depth).",1
264,109,Baby Care,8,North America,2025-12-28,promo_launch,46.0,"Silver Little Ones launched a promo at ValueGrocer the week of 2025-12-28 (BOGO, 46% depth).",1
265,16,Sparkling Water,191,SEA - Indonesia,2025-12-28,promo_launch,14.3,"Sunrise Water Co launched a promo at HopMart (Indonesia) the week of 2025-12-28 (Display, 14% depth).",1
266,4,Salty Snacks,148,SEA - Malaysia,2025-12-28,promo_launch,49.5,"Blue Bites launched a promo at QuickDash (Malaysia) the week of 2025-12-28 (BOGO, 50% depth).",1
